CMDLINE c:\users\ialrazi\powersynth\cornerstitch_dev\powercad-full\venv_64bit\scripts\python.exe powercad\recursive_suite\perf_test.py
MEM 149.074219 1571608661.6040
MEM 149.074219 1571608661.7040
MEM 149.074219 1571608661.8050
MEM 149.074219 1571608661.9060
MEM 149.074219 1571608662.0060
MEM 149.074219 1571608662.1060
MEM 149.074219 1571608662.2070
MEM 149.074219 1571608662.3070
MEM 149.074219 1571608662.4070
MEM 149.074219 1571608662.5080
MEM 149.074219 1571608662.6090
MEM 149.074219 1571608662.7090
MEM 149.074219 1571608662.8100
MEM 149.074219 1571608662.9110
MEM 149.074219 1571608663.0110
MEM 149.074219 1571608663.1110
MEM 149.074219 1571608663.2110
MEM 149.074219 1571608663.3120
MEM 149.074219 1571608663.4130
MEM 149.074219 1571608663.5130
MEM 149.074219 1571608663.6140
MEM 149.074219 1571608663.7140
MEM 149.074219 1571608663.8140
MEM 149.074219 1571608663.9140
MEM 149.074219 1571608664.0150
MEM 149.074219 1571608664.1150
MEM 149.074219 1571608664.2150
MEM 149.074219 1571608664.3150
MEM 149.074219 1571608664.4160
MEM 149.074219 1571608664.5160
MEM 149.074219 1571608664.6160
MEM 149.074219 1571608664.7170
MEM 149.074219 1571608664.8170
MEM 149.074219 1571608664.9170
MEM 149.074219 1571608665.0170
MEM 149.074219 1571608665.1190
MEM 149.074219 1571608665.2190
MEM 149.074219 1571608665.3190
MEM 149.074219 1571608665.4200
MEM 149.074219 1571608665.5200
MEM 149.074219 1571608665.6200
MEM 149.074219 1571608665.7210
MEM 149.074219 1571608665.8210
MEM 149.074219 1571608665.9220
MEM 149.074219 1571608666.0220
MEM 149.074219 1571608666.1230
MEM 149.074219 1571608666.2230
MEM 149.074219 1571608666.3230
MEM 149.074219 1571608666.4230
MEM 149.074219 1571608666.5240
MEM 149.074219 1571608666.6240
MEM 149.074219 1571608666.7240
MEM 149.074219 1571608666.8240
MEM 149.074219 1571608666.9250
MEM 149.074219 1571608667.0250
MEM 149.074219 1571608667.1250
MEM 149.074219 1571608667.2250
MEM 149.074219 1571608667.3260
MEM 149.074219 1571608667.4270
MEM 149.074219 1571608667.5270
MEM 149.074219 1571608667.6270
MEM 149.074219 1571608667.7270
MEM 149.074219 1571608667.8280
MEM 149.074219 1571608667.9280
MEM 149.074219 1571608668.0280
MEM 149.074219 1571608668.1280
MEM 149.074219 1571608668.2290
MEM 149.074219 1571608668.3290
MEM 149.074219 1571608668.4300
MEM 149.074219 1571608668.5300
MEM 149.074219 1571608668.6300
MEM 149.074219 1571608668.7310
MEM 149.074219 1571608668.8310
MEM 149.074219 1571608668.9310
MEM 149.074219 1571608669.0310
MEM 149.074219 1571608669.1320
MEM 149.074219 1571608669.2320
MEM 149.074219 1571608669.3320
MEM 149.074219 1571608669.4320
MEM 149.074219 1571608669.5330
MEM 149.074219 1571608669.6330
MEM 149.074219 1571608669.7330
MEM 149.074219 1571608669.8330
MEM 149.074219 1571608669.9340
MEM 149.074219 1571608670.0340
MEM 149.074219 1571608670.1340
MEM 149.074219 1571608670.2350
MEM 149.074219 1571608670.3350
MEM 149.074219 1571608670.4360
MEM 149.074219 1571608670.5360
MEM 149.074219 1571608670.6360
MEM 149.074219 1571608670.7370
MEM 149.074219 1571608670.8370
MEM 149.074219 1571608670.9370
MEM 149.074219 1571608671.0380
MEM 149.074219 1571608671.1380
MEM 149.074219 1571608671.2390
MEM 149.074219 1571608671.3390
MEM 149.074219 1571608671.4390
MEM 149.074219 1571608671.5400
MEM 149.074219 1571608671.6400
MEM 149.074219 1571608671.7400
MEM 149.074219 1571608671.8410
MEM 149.074219 1571608671.9410
MEM 149.074219 1571608672.0410
MEM 149.074219 1571608672.1420
MEM 149.074219 1571608672.2420
MEM 149.074219 1571608672.3430
MEM 149.074219 1571608672.4430
MEM 149.074219 1571608672.5430
MEM 149.074219 1571608672.6430
MEM 149.074219 1571608672.7440
MEM 149.074219 1571608672.8450
MEM 149.074219 1571608672.9450
MEM 149.074219 1571608673.0460
MEM 149.074219 1571608673.1460
MEM 149.074219 1571608673.2470
MEM 149.074219 1571608673.3470
MEM 149.074219 1571608673.4470
MEM 149.074219 1571608673.5470
MEM 149.074219 1571608673.6480
MEM 149.074219 1571608673.7480
MEM 149.074219 1571608673.8480
MEM 149.074219 1571608673.9490
MEM 149.074219 1571608674.0490
MEM 149.074219 1571608674.1490
MEM 149.074219 1571608674.2490
MEM 149.074219 1571608674.3500
MEM 149.074219 1571608674.4500
MEM 149.074219 1571608674.5510
MEM 149.074219 1571608674.6520
MEM 149.074219 1571608674.7520
MEM 149.074219 1571608674.8520
MEM 149.074219 1571608674.9520
MEM 149.074219 1571608675.0530
MEM 149.074219 1571608675.1530
MEM 149.074219 1571608675.2540
MEM 149.074219 1571608675.3540
MEM 149.074219 1571608675.4550
MEM 149.074219 1571608675.5550
MEM 149.074219 1571608675.6550
MEM 149.074219 1571608675.7550
MEM 149.074219 1571608675.8560
MEM 149.074219 1571608675.9560
MEM 149.074219 1571608676.0560
MEM 149.074219 1571608676.1570
MEM 149.074219 1571608676.2570
MEM 149.074219 1571608676.3570
MEM 149.074219 1571608676.4570
MEM 149.074219 1571608676.5580
MEM 149.074219 1571608676.6580
MEM 149.074219 1571608676.7580
MEM 149.074219 1571608676.8580
MEM 149.074219 1571608676.9590
MEM 149.074219 1571608677.0590
MEM 149.074219 1571608677.1600
MEM 149.074219 1571608677.2600
MEM 149.074219 1571608677.3610
MEM 149.074219 1571608677.4610
MEM 149.074219 1571608677.5620
MEM 149.074219 1571608677.6620
MEM 149.074219 1571608677.7620
MEM 149.074219 1571608677.8630
MEM 149.074219 1571608677.9630
MEM 149.074219 1571608678.0630
MEM 149.074219 1571608678.1630
MEM 149.074219 1571608678.2640
MEM 149.074219 1571608678.3640
MEM 149.074219 1571608678.4650
MEM 149.074219 1571608678.5650
MEM 149.074219 1571608678.6650
MEM 149.074219 1571608678.7660
MEM 149.074219 1571608678.8660
MEM 149.074219 1571608678.9660
MEM 149.074219 1571608679.0660
MEM 149.074219 1571608679.1670
MEM 149.074219 1571608679.2670
MEM 149.074219 1571608679.3680
MEM 149.074219 1571608679.4680
MEM 149.074219 1571608679.5680
MEM 149.074219 1571608679.6690
MEM 149.074219 1571608679.7690
MEM 149.074219 1571608679.8690
MEM 149.074219 1571608679.9690
MEM 149.074219 1571608680.0700
MEM 149.074219 1571608680.1700
MEM 149.074219 1571608680.2700
MEM 149.074219 1571608680.3700
MEM 149.074219 1571608680.4710
MEM 149.074219 1571608680.5710
MEM 149.074219 1571608680.6710
MEM 149.074219 1571608680.7710
MEM 149.074219 1571608680.8720
MEM 149.074219 1571608680.9720
MEM 149.074219 1571608681.0720
MEM 149.074219 1571608681.1730
MEM 149.074219 1571608681.2730
MEM 149.074219 1571608681.3730
MEM 149.074219 1571608681.4740
MEM 149.074219 1571608681.5740
MEM 149.074219 1571608681.6740
MEM 149.074219 1571608681.7750
MEM 149.074219 1571608681.8760
MEM 149.074219 1571608681.9760
MEM 149.074219 1571608682.0770
MEM 149.074219 1571608682.1770
MEM 149.074219 1571608682.2780
MEM 149.074219 1571608682.3780
MEM 149.074219 1571608682.4790
MEM 149.074219 1571608682.5790
MEM 149.074219 1571608682.6800
MEM 149.074219 1571608682.7800
MEM 149.074219 1571608682.8800
MEM 149.074219 1571608682.9810
MEM 149.074219 1571608683.0810
MEM 149.074219 1571608683.1810
MEM 149.074219 1571608683.2820
MEM 149.074219 1571608683.3820
MEM 149.074219 1571608683.4820
MEM 149.074219 1571608683.5830
MEM 149.074219 1571608683.6830
MEM 149.074219 1571608683.7840
MEM 149.074219 1571608683.8840
MEM 149.074219 1571608683.9850
MEM 149.074219 1571608684.0860
MEM 149.074219 1571608684.1860
MEM 149.074219 1571608684.2860
MEM 149.074219 1571608684.3870
MEM 149.074219 1571608684.4870
MEM 149.074219 1571608684.5880
MEM 149.074219 1571608684.6890
MEM 149.074219 1571608684.7890
MEM 149.074219 1571608684.8890
MEM 149.074219 1571608684.9900
MEM 149.074219 1571608685.0900
MEM 149.074219 1571608685.1900
MEM 149.074219 1571608685.2910
MEM 149.074219 1571608685.3910
MEM 149.074219 1571608685.4920
MEM 149.074219 1571608685.5920
MEM 149.074219 1571608685.6920
MEM 149.074219 1571608685.7930
MEM 149.074219 1571608685.8930
MEM 149.074219 1571608685.9930
MEM 149.074219 1571608686.0930
MEM 149.074219 1571608686.1940
MEM 149.074219 1571608686.2940
MEM 149.074219 1571608686.3950
MEM 149.074219 1571608686.4960
MEM 149.074219 1571608686.5960
MEM 149.074219 1571608686.6970
MEM 149.074219 1571608686.7970
MEM 149.074219 1571608686.8970
MEM 149.074219 1571608686.9980
MEM 149.074219 1571608687.0980
MEM 149.074219 1571608687.1980
MEM 149.074219 1571608687.2990
MEM 149.074219 1571608687.3990
MEM 149.074219 1571608687.5000
MEM 149.074219 1571608687.6000
MEM 149.074219 1571608687.7000
MEM 149.074219 1571608687.8010
MEM 149.074219 1571608687.9010
MEM 149.074219 1571608688.0020
MEM 149.074219 1571608688.1020
MEM 149.074219 1571608688.2030
MEM 149.074219 1571608688.3030
MEM 149.074219 1571608688.4030
MEM 149.074219 1571608688.5030
MEM 149.074219 1571608688.6040
MEM 149.074219 1571608688.7040
MEM 149.074219 1571608688.8040
MEM 149.074219 1571608688.9050
MEM 149.074219 1571608689.0050
MEM 149.074219 1571608689.1050
MEM 149.074219 1571608689.2050
MEM 149.074219 1571608689.3070
MEM 149.074219 1571608689.4070
MEM 149.074219 1571608689.5080
MEM 149.074219 1571608689.6080
MEM 149.074219 1571608689.7080
MEM 149.074219 1571608689.8080
MEM 149.074219 1571608689.9090
MEM 149.074219 1571608690.0090
MEM 149.074219 1571608690.1090
MEM 149.074219 1571608690.2100
MEM 149.074219 1571608690.3100
MEM 149.074219 1571608690.4100
MEM 149.074219 1571608690.5100
MEM 149.074219 1571608690.6110
MEM 149.074219 1571608690.7110
MEM 149.074219 1571608690.8110
MEM 149.074219 1571608690.9110
MEM 149.074219 1571608691.0120
MEM 149.074219 1571608691.1120
MEM 149.074219 1571608691.2120
MEM 149.074219 1571608691.3130
MEM 149.074219 1571608691.4130
MEM 149.074219 1571608691.5140
MEM 149.074219 1571608691.6140
MEM 149.074219 1571608691.7140
MEM 149.074219 1571608691.8140
MEM 149.074219 1571608691.9150
MEM 149.074219 1571608692.0150
MEM 149.074219 1571608692.1160
MEM 149.074219 1571608692.2160
MEM 149.074219 1571608692.3170
MEM 149.074219 1571608692.4170
MEM 149.074219 1571608692.5170
MEM 149.074219 1571608692.6180
MEM 149.074219 1571608692.7180
MEM 149.074219 1571608692.8190
MEM 149.074219 1571608692.9190
MEM 149.074219 1571608693.0190
MEM 149.074219 1571608693.1190
MEM 149.074219 1571608693.2200
MEM 149.074219 1571608693.3210
MEM 149.074219 1571608693.4210
MEM 149.074219 1571608693.5210
MEM 149.074219 1571608693.6220
MEM 149.074219 1571608693.7220
MEM 149.074219 1571608693.8220
MEM 149.074219 1571608693.9230
MEM 149.074219 1571608694.0230
MEM 149.074219 1571608694.1230
MEM 149.074219 1571608694.2240
MEM 149.074219 1571608694.3240
MEM 149.074219 1571608694.4250
MEM 149.074219 1571608694.5250
MEM 149.074219 1571608694.6260
MEM 149.074219 1571608694.7260
MEM 149.074219 1571608694.8270
MEM 149.074219 1571608694.9270
MEM 149.074219 1571608695.0280
MEM 149.074219 1571608695.1280
MEM 149.074219 1571608695.2290
MEM 149.074219 1571608695.3290
MEM 149.074219 1571608695.4290
MEM 149.074219 1571608695.5290
MEM 149.074219 1571608695.6300
MEM 149.074219 1571608695.7300
MEM 149.074219 1571608695.8300
MEM 149.074219 1571608695.9310
MEM 149.074219 1571608696.0310
MEM 149.074219 1571608696.1310
MEM 149.074219 1571608696.2310
MEM 149.074219 1571608696.3320
MEM 149.074219 1571608696.4320
MEM 149.074219 1571608696.5330
MEM 149.074219 1571608696.6340
MEM 149.074219 1571608696.7340
MEM 149.074219 1571608696.8340
MEM 149.074219 1571608696.9350
MEM 149.074219 1571608697.0350
MEM 149.074219 1571608697.1360
MEM 149.074219 1571608697.2360
MEM 149.074219 1571608697.3360
MEM 149.074219 1571608697.4370
MEM 149.074219 1571608697.5370
MEM 149.074219 1571608697.6370
MEM 149.074219 1571608697.7380
MEM 149.074219 1571608697.8380
MEM 149.074219 1571608697.9380
MEM 149.074219 1571608698.0380
MEM 149.074219 1571608698.1390
MEM 149.074219 1571608698.2390
MEM 149.074219 1571608698.3390
MEM 149.074219 1571608698.4390
MEM 149.074219 1571608698.5400
MEM 149.074219 1571608698.6400
MEM 149.074219 1571608698.7410
MEM 149.074219 1571608698.8420
MEM 149.074219 1571608698.9420
MEM 149.074219 1571608699.0470
MEM 149.074219 1571608699.1480
MEM 149.074219 1571608699.2480
MEM 149.074219 1571608699.3480
MEM 149.074219 1571608699.4490
MEM 149.074219 1571608699.5490
MEM 149.074219 1571608699.6490
MEM 149.074219 1571608699.7490
MEM 149.074219 1571608699.8500
MEM 149.074219 1571608699.9500
MEM 149.074219 1571608700.0510
MEM 149.074219 1571608700.1510
MEM 149.074219 1571608700.2510
MEM 149.074219 1571608700.3520
MEM 149.074219 1571608700.4520
MEM 149.074219 1571608700.5530
MEM 149.074219 1571608700.6530
MEM 149.074219 1571608700.7540
MEM 149.074219 1571608700.8550
MEM 149.074219 1571608700.9560
MEM 149.074219 1571608701.0560
MEM 149.074219 1571608701.1560
MEM 149.074219 1571608701.2570
MEM 149.074219 1571608701.3570
MEM 149.074219 1571608701.4580
MEM 149.074219 1571608701.5580
MEM 149.074219 1571608701.6580
MEM 149.074219 1571608701.7590
MEM 149.074219 1571608701.8590
MEM 149.074219 1571608701.9590
MEM 149.074219 1571608702.0600
MEM 149.074219 1571608702.1600
MEM 149.074219 1571608702.2610
MEM 149.074219 1571608702.3610
MEM 149.074219 1571608702.4620
MEM 149.074219 1571608702.5620
MEM 149.074219 1571608702.6630
MEM 149.074219 1571608702.7640
MEM 149.074219 1571608702.8640
MEM 149.074219 1571608702.9650
MEM 149.074219 1571608703.0660
MEM 149.074219 1571608703.1660
MEM 149.074219 1571608703.2660
MEM 149.074219 1571608703.3670
MEM 149.074219 1571608703.4670
MEM 149.074219 1571608703.5680
MEM 149.074219 1571608703.6690
MEM 149.074219 1571608703.7690
MEM 149.074219 1571608703.8690
MEM 149.074219 1571608703.9690
MEM 149.074219 1571608704.0700
MEM 149.074219 1571608704.1700
MEM 149.074219 1571608704.2700
MEM 149.074219 1571608704.3710
MEM 149.074219 1571608704.4710
MEM 149.074219 1571608704.5710
MEM 149.074219 1571608704.6720
MEM 149.074219 1571608704.7730
MEM 149.074219 1571608704.8730
MEM 149.074219 1571608704.9740
MEM 149.074219 1571608705.0740
MEM 149.074219 1571608705.1750
MEM 149.074219 1571608705.2750
MEM 149.074219 1571608705.3760
MEM 149.074219 1571608705.4760
MEM 149.074219 1571608705.5760
MEM 149.074219 1571608705.6770
MEM 149.074219 1571608705.7770
MEM 149.074219 1571608705.8790
MEM 149.074219 1571608705.9790
MEM 149.074219 1571608706.0790
MEM 149.074219 1571608706.1800
MEM 149.074219 1571608706.2810
MEM 149.074219 1571608706.3810
MEM 149.074219 1571608706.4810
MEM 149.074219 1571608706.5810
MEM 149.074219 1571608706.6820
MEM 149.074219 1571608706.7820
MEM 149.074219 1571608706.8830
MEM 149.074219 1571608706.9840
MEM 149.074219 1571608707.0840
MEM 149.074219 1571608707.1850
MEM 149.074219 1571608707.2860
MEM 149.074219 1571608707.3860
MEM 149.074219 1571608707.4870
MEM 149.074219 1571608707.5870
MEM 149.074219 1571608707.6870
MEM 149.074219 1571608707.7880
MEM 149.074219 1571608707.8880
MEM 149.074219 1571608707.9880
MEM 149.074219 1571608708.0880
MEM 149.074219 1571608708.1890
MEM 149.074219 1571608708.2900
MEM 149.074219 1571608708.3900
MEM 149.074219 1571608708.4900
MEM 149.074219 1571608708.5900
MEM 149.074219 1571608708.6910
MEM 149.074219 1571608708.7920
MEM 149.074219 1571608708.8920
MEM 149.074219 1571608708.9920
MEM 149.074219 1571608709.0930
MEM 149.074219 1571608709.1940
MEM 149.074219 1571608709.2940
MEM 149.074219 1571608709.3960
MEM 149.074219 1571608709.4960
MEM 149.074219 1571608709.5970
MEM 149.074219 1571608709.6970
MEM 149.074219 1571608709.7980
MEM 149.074219 1571608709.8990
MEM 149.074219 1571608710.0000
MEM 149.074219 1571608710.1000
MEM 149.074219 1571608710.2000
MEM 149.074219 1571608710.3000
MEM 149.074219 1571608710.4010
MEM 149.074219 1571608710.5020
MEM 149.074219 1571608710.6020
MEM 149.074219 1571608710.7030
MEM 149.074219 1571608710.8030
MEM 149.074219 1571608710.9030
MEM 149.074219 1571608711.0030
MEM 149.074219 1571608711.1040
MEM 149.074219 1571608711.2040
MEM 149.074219 1571608711.3050
MEM 149.074219 1571608711.4050
MEM 149.074219 1571608711.5050
MEM 149.074219 1571608711.6060
MEM 149.074219 1571608711.7070
MEM 149.074219 1571608711.8070
MEM 149.074219 1571608711.9070
MEM 149.074219 1571608712.0080
MEM 149.074219 1571608712.1080
MEM 149.074219 1571608712.2080
MEM 149.066406 1571608712.3080
MEM 149.066406 1571608712.4090
MEM 149.066406 1571608712.5090
MEM 149.066406 1571608712.6090
MEM 149.066406 1571608712.7090
MEM 149.066406 1571608712.8100
MEM 149.066406 1571608712.9100
MEM 149.066406 1571608713.0100
MEM 149.066406 1571608713.1110
MEM 149.066406 1571608713.2110
MEM 149.066406 1571608713.3120
MEM 149.066406 1571608713.4120
MEM 149.066406 1571608713.5120
MEM 149.066406 1571608713.6130
MEM 149.066406 1571608713.7140
MEM 149.066406 1571608713.8140
MEM 149.066406 1571608713.9140
MEM 149.066406 1571608714.0140
MEM 149.066406 1571608714.1150
MEM 149.066406 1571608714.2150
MEM 149.066406 1571608714.3150
MEM 149.066406 1571608714.4160
MEM 149.066406 1571608714.5160
MEM 149.066406 1571608714.6170
MEM 149.066406 1571608714.7170
MEM 149.066406 1571608714.8170
MEM 149.066406 1571608714.9170
MEM 149.066406 1571608715.0180
MEM 149.066406 1571608715.1180
MEM 149.066406 1571608715.2190
MEM 149.066406 1571608715.3190
MEM 149.066406 1571608715.4190
MEM 149.066406 1571608715.5200
MEM 149.066406 1571608715.6200
MEM 149.066406 1571608715.7200
MEM 149.066406 1571608715.8210
MEM 149.066406 1571608715.9210
MEM 149.066406 1571608716.0210
MEM 149.066406 1571608716.1210
MEM 149.046875 1571608716.2220
MEM 149.046875 1571608716.3220
MEM 149.046875 1571608716.4230
MEM 149.046875 1571608716.5230
MEM 149.046875 1571608716.6230
MEM 149.046875 1571608716.7230
MEM 149.046875 1571608716.8240
MEM 149.046875 1571608716.9240
MEM 149.046875 1571608717.0240
MEM 149.046875 1571608717.1250
MEM 149.046875 1571608717.2250
MEM 149.046875 1571608717.3260
MEM 149.046875 1571608717.4260
MEM 149.046875 1571608717.5270
MEM 149.046875 1571608717.6270
MEM 149.046875 1571608717.7280
MEM 149.046875 1571608717.8280
MEM 149.046875 1571608717.9290
MEM 149.046875 1571608718.0290
MEM 149.046875 1571608718.1290
MEM 149.046875 1571608718.2290
MEM 149.046875 1571608718.3300
MEM 149.046875 1571608718.4310
MEM 149.046875 1571608718.5310
MEM 149.046875 1571608718.6310
MEM 149.046875 1571608718.7310
MEM 149.046875 1571608718.8320
MEM 149.046875 1571608718.9320
MEM 149.046875 1571608719.0330
MEM 149.046875 1571608719.1330
MEM 149.046875 1571608719.2340
MEM 149.046875 1571608719.3340
MEM 149.046875 1571608719.4340
MEM 149.046875 1571608719.5350
MEM 149.046875 1571608719.6350
MEM 149.046875 1571608719.7360
MEM 149.046875 1571608719.8360
MEM 149.046875 1571608719.9360
MEM 149.046875 1571608720.0360
MEM 149.046875 1571608720.1370
MEM 149.046875 1571608720.2370
MEM 149.046875 1571608720.3370
MEM 149.046875 1571608720.4370
MEM 149.046875 1571608720.5380
MEM 149.046875 1571608720.6390
MEM 149.046875 1571608720.7390
MEM 149.046875 1571608720.8390
MEM 149.046875 1571608720.9390
MEM 149.046875 1571608721.0400
MEM 149.046875 1571608721.1400
MEM 149.046875 1571608721.2400
MEM 149.046875 1571608721.3410
MEM 149.046875 1571608721.4410
MEM 149.046875 1571608721.5410
MEM 149.046875 1571608721.6420
MEM 149.046875 1571608721.7420
MEM 149.046875 1571608721.8420
MEM 149.046875 1571608721.9430
MEM 149.046875 1571608722.0430
MEM 149.046875 1571608722.1430
MEM 149.046875 1571608722.2430
MEM 149.046875 1571608722.3440
MEM 149.046875 1571608722.4440
MEM 149.046875 1571608722.5450
MEM 149.046875 1571608722.6450
MEM 149.046875 1571608722.7450
MEM 149.046875 1571608722.8450
MEM 149.046875 1571608722.9460
MEM 149.046875 1571608723.0460
MEM 149.046875 1571608723.1470
MEM 149.046875 1571608723.2470
MEM 149.046875 1571608723.3480
MEM 149.046875 1571608723.4490
MEM 149.046875 1571608723.5490
MEM 149.046875 1571608723.6490
MEM 149.046875 1571608723.7490
MEM 149.046875 1571608723.8500
MEM 149.046875 1571608723.9500
MEM 149.046875 1571608724.0500
MEM 149.046875 1571608724.1500
MEM 149.046875 1571608724.2510
MEM 149.046875 1571608724.3510
MEM 149.046875 1571608724.4520
MEM 149.046875 1571608724.5520
MEM 149.046875 1571608724.6530
MEM 149.046875 1571608724.7530
MEM 149.046875 1571608724.8530
MEM 149.046875 1571608724.9540
MEM 149.046875 1571608725.0540
